EVENT_ID,event_datetime_utc,Latitude,Longitude,MRMS_HOURS_FOUND,mrms_hours_sampled,mrms_product_used,max_1h_qpe_mm,max_3h_qpe_mm,max_6h_qpe_mm,max_12h_qpe_mm
1279265,2025-06-14T21:15:00Z,30.02,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286871,2025-07-01T22:19:00Z,30.36,-89.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286870,2025-07-01T21:36:00Z,30.38,-89.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286868,2025-07-01T21:30:00Z,30.44,-88.93,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286869,2025-07-01T21:35:00Z,30.46,-88.78,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286878,2025-07-07T19:30:00Z,29.94,-90.03,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286881,2025-07-12T20:15:00Z,29.94,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286880,2025-07-12T20:05:00Z,29.9544,-90.0692,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286882,2025-07-12T21:05:00Z,29.96,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286885,2025-07-17T22:15:00Z,29.93,-90.37,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286884,2025-07-17T22:04:00Z,29.97,-90.37,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286887,2025-07-17T21:45:00Z,30.066,-90.4873,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286891,2025-07-30T20:00:00Z,29.88,-90.03,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286894,2025-07-30T21:00:00Z,30.32,-90.98,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286893,2025-07-30T20:27:00Z,30.37,-91.0,13,0,MultiSensor_QPE_01H_Pass2,,,,
1286892,2025-07-30T20:09:00Z,30.38,-91.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1293003,2025-08-21T20:45:00Z,29.58,-90.74,13,0,MultiSensor_QPE_01H_Pass2,,,,
1293001,2025-08-21T19:55:00Z,29.59,-90.72,13,0,MultiSensor_QPE_01H_Pass2,,,,
1293002,2025-08-21T20:42:00Z,29.59,-90.72,13,0,MultiSensor_QPE_01H_Pass2,,,,
1293004,2025-08-21T20:45:00Z,29.59,-90.74,13,0,MultiSensor_QPE_01H_Pass2,,,,
